eventname	origintime	hyplon	hyplat	hypdepth (km)	mw	network	station	stlon	stlat	stelev	hypdist	duration_e	duration_n	duration_horiz	pga	pgv	tPGV_origin	tPGV_parriv	tPGA_origin	tPGA_parriv	polygon	ask14	sk13	z16	ask14_dE	ask14_dE_std	ask14_dS	ask14_dS_std	ask14_dPol	ask14_dPol_std	ask14_dP	sk13_dE	sk13_dE_std	sk13_dS	sk13_dS_std	sk13_dPol	sk13_dPol_std	sk13_dP	z16_dE	z16_dE_std	z16_dS	z16_dS_std	z16_dPol	z16_dPol_std	z16_dP
478	2020/10/12T1:11:58.5	26.3113	35.6314	22	4.1	HL	NPS	25.61037	35.26134	288	78.94384088	60	60	60	0.01366057	0.00024191	-1275069.73	-1275078.932	-1275069.71	-1275078.912	1	0.397842546	0.583863682	-1.318405325	-0.036606783	0.192228846	-0.746768693	0.127918846	-0.121445062	0.10801017	1.318611232	0.029956555	0.186266417	-0.653151182	0.120031171	-0.178695094	0.099378435	1.301151864	0.226734311	0.196779682	-0.562229554	0.122727826	-0.13043653	0.110764729	1.344145939
479	2020/10/12T1:35:10.4	26.2628	35.6378	7	3.5	HL	NPS	25.61037	35.26134	288	72.84226785	60	60	60	0.002370168	6.67E-05	-1273676.43	-1273685.632	-1273676.41	-1273685.612	1	-0.207583715	-0.121759033	-2.998895646	0.367288474	0.257091476	-0.746768693	0.127918846	-0.121445062	0.10801017	0.309289714	0.347954141	0.248993711	-0.653151182	0.120031171	-0.178695094	0.099378435	0.277531563	-0.251132265	0.265565785	-0.562229554	0.122727826	-0.13043653	0.110764729	0.141522194
480	2020/10/12T2:38:53.6	26.2921	35.6122	19	4.1	HL	NPS	25.61037	35.26134	288	75.62477818	60	60	60	0.008908457	0.000295656	-1269854.78	-1269863.982	-1269854.74	-1269863.942	1	-0.108152272	0.0675881	-1.830014549	-0.088105118	0.179097305	-0.746768693	0.127918846	-0.121445062	0.10801017	0.864114749	-0.02074638	0.173537804	-0.653151182	0.120031171	-0.178695094	0.099378435	0.835579217	0.168972904	0.183411771	-0.562229554	0.122727826	-0.13043653	0.110764729	0.890298122
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	NPS	25.61037	35.26134	288	74.80243663	60	60	60	0.100504389	0.004898017	-1264300.07	-1264309.272	-1264300.03	-1264309.232	1	0.121112473	0.246996953	-0.133761163	-0.610439738	0.103953817	-0.746768693	0.127918846	-0.121445062	0.10801017	1.615714114	-0.500548741	0.100412146	-0.653151182	0.120031171	-0.178695094	0.099378435	1.494790431	1.103181701	0.110680821	-0.562229554	0.122727826	-0.13043653	0.110764729	1.652342712
482	2020/10/12T4:30:22.2	26.2729	35.6039	12	3.5	HL	NPS	25.61037	35.26134	288	72.2136289	60	60	60	0.003039164	8.86E-05	-1263167.55	-1263176.752	-1263167.08	-1263176.282	1	0.025495187	0.109145785	-2.767034982	0.553644421	0.24470551	-0.746768693	0.127918846	-0.121445062	0.10801017	0.356012669	0.53217786	0.237034031	-0.653151182	0.120031171	-0.178695094	0.099378435	0.324212663	-0.072329012	0.252046865	-0.562229554	0.122727826	-0.13043653	0.110764729	0.194579605
483	2020/10/12T4:38:36.9	26.2766	35.6003	18	3.7	HL	NPS	25.61037	35.26134	288	73.54429694	60	60	60	0.007276362	0.000189592	-1262672.09	-1262681.292	-1262672.06	-1262681.262	1	0.500535768	0.615673087	-1.922150677	0.526859813	0.224974311	-0.746768693	0.127918846	-0.121445062	0.10801017	0.857837858	0.536386966	0.217962546	-0.653151182	0.120031171	-0.178695094	0.099378435	0.826530858	0.20866413	0.23089966	-0.562229554	0.122727826	-0.13043653	0.110764729	0.758470768
484	2020/10/12T5:0:33.6	26.282	35.5966	18	3.9	HL	NPS	25.61037	35.26134	288	73.74142161	60	60	60	0.007805333	0.000293011	-1261355.63	-1261364.832	-1261355.66	-1261364.862	1	0.144739714	0.287461485	-1.922777856	0.434264213	0.175177603	-0.746768693	0.127918846	-0.121445062	0.10801017	0.594637405	0.484726214	0.169740699	-0.653151182	0.120031171	-0.178695094	0.099378435	0.549980008	0.395730794	0.179449218	-0.562229554	0.122727826	-0.13043653	0.110764729	0.570776925
485	2020/10/12T8:53:19.0	26.2747	35.6277	6	3.9	HL	NPS	25.61037	35.26134	288	73.00457323	60	60	60	0.012012046	0.000384871	-1247389.91	-1247399.112	-1247389.87	-1247399.072	1	0.557773183	0.697996699	-1.511125479	0.644603314	0.178875538	-0.746768693	0.127918846	-0.121445062	0.10801017	0.797331772	0.681503013	0.173326785	-0.653151182	0.120031171	-0.178695094	0.099378435	0.763738423	0.605344914	0.183182499	-0.562229554	0.122727826	-0.13043653	0.110764729	0.772815182
486	2020/10/12T13:53:46.0	26.5924	35.3156	5	3.5	HL	NPS	25.61037	35.26134	288	89.69022097	60	60	60	0.000603679	2.36E-05	-1229359.14	-1229368.342	-1229355.75	-1229364.952	1	-1.189492712	-1.055806728	-3.954243053	-0.094606709	0.271418281	-0.746768693	0.127918846	-0.121445062	0.10801017	-0.2107241	-0.13661147	0.262821765	-0.653151182	0.120031171	-0.178695094	0.099378435	-0.171950521	-0.751042885	0.281460946	-0.562229554	0.122727826	-0.13043653	0.110764729	-0.313914593
487	2020/10/14T1:52:19.0	26.2958	35.6305	12	3.7	HL	NPS	25.61037	35.26134	288	75.50563702	60	60	60	0.00573701	0.000191614	-1099848.83	-1099858.032	-1099848.87	-1099858.072	1	0.310416668	0.432026623	-2.108670614	0.5224955	0.244695363	-0.746768693	0.127918846	-0.121445062	0.10801017	0.672083071	0.527676951	0.237026916	-0.653151182	0.120031171	-0.178695094	0.099378435	0.651594409	0.217716891	0.252035043	-0.562229554	0.122727826	-0.13043653	0.110764729	0.56289807
489	2020/10/14T10:58:31.2	26.2953	35.652	11	4	HL	NPS	25.61037	35.26134	288	76.62860681	60	60	60	0.007863032	0.000185973	-1067077.35	-1067086.552	-1067077.38	-1067086.582	1	0.006309967	0.171874496	-1.883320141	0.124378135	0.244447871	-0.746768693	0.127918846	-0.121445062	0.10801017	0.766093735	0.158177458	0.236788935	-0.653151182	0.120031171	-0.178695094	0.099378435	0.760941776	0.234923556	0.251772462	-0.562229554	0.122727826	-0.13043653	0.110764729	0.771041878
490	2020/10/14T15:10:5.6	26.2766	35.6497	11	3.5	HL	NPS	25.61037	35.26134	288	75.11178861	60	60	60	0.001422917	5.49E-05	-1051982.78	-1051991.982	-1051982.92	-1051992.122	1	-0.662498943	-0.56908766	-3.449566044	-0.117394608	0.312231291	-0.746768693	0.127918846	-0.121445062	0.10801017	0.339057568	-0.136361831	0.302122119	-0.653151182	0.120031171	-0.178695094	0.099378435	0.314518908	-0.716403689	0.328394259	-0.562229554	0.122727826	-0.13043653	0.110764729	0.15612322
491	2020/10/14T22:22:49.9	26.3617	35.6195	12	4	HL	NPS	25.61037	35.26134	288	79.8980009	60	60	60	0.010128839	0.000396667	-1026018.11	-1026027.312	-1026017.6	-1026026.802	1	0.33616716	0.511623372	-1.548045572	0.483845668	0.168438225	-0.746768693	0.127918846	-0.121445062	0.10801017	0.736483395	0.546429163	0.163203881	-0.653151182	0.120031171	-0.178695094	0.099378435	0.712438947	0.610530238	0.172686224	-0.562229554	0.122727826	-0.13043653	0.110764729	0.730709765
504	2020/10/24T2:6:45.5	26.2793	35.5957	18	3.8	HL	NPS	25.61037	35.26134	288	73.48858837	60	60	60	0.003668643	0.000132798	-234983.61	-234992.8116	-234983.05	-234992.2516	1	-0.40103474	-0.272625148	-2.644866571	0.101932649	0.197341108	-0.746768693	0.127918846	-0.121445062	0.10801017	0.381194514	0.123600246	0.191220601	-0.653151182	0.120031171	-0.178695094	0.099378435	0.351019343	-0.110331504	0.20203096	-0.562229554	0.122727826	-0.13043653	0.110764729	0.354750509
507	2020/10/26T19:23:32.9	26.3095	35.6387	11	3.5	HL	NPS	25.61037	35.26134	288	76.86886244	60	60	60	0.002456589	7.68E-05	25	15.798394	23.97	14.768394	1	-0.074393267	0.024620988	-2.858332196	0.401745465	0.244447871	-0.746768693	0.127918846	-0.121445062	0.10801017	0.408023171	0.379789557	0.236788935	-0.653151182	0.120031171	-0.178695094	0.099378435	0.392076169	-0.240317021	0.251772462	-0.562229554	0.122727826	-0.13043653	0.110764729	0.2712704
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HL	NVR	23.86517	41.34846	627	710.2728682	60	60	60	1.77E-05	2.01E-06	-17139538.5	-17139547.7	-17139506.82	-17139516.02	1	-0.52801425	-0.747349421	-1.698804006	-0.225334057	0.110173683	0.041636526	0.242891068	-0.121445062	0.10801017	-0.20692351	-0.112820926	0.106491447	-0.276833182	0.232660598	-0.178695094	0.099378435	-0.263601758	1.008544521	0.116456224	-0.123131305	0.235489365	-0.13043653	0.110764729	-0.257161202
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	NVR	23.86517	41.34846	627	783.8214674	60	60	60	0.000103285	2.64E-05	-15316221.16	-15316230.36	-15316220.78	-15316229.98	1	-0.364418677	-0.891986625	-0.438079067	-0.930147423	0.106111378	0.041636526	0.242891068	-0.121445062	0.10801017	0.661485429	-1.180843283	0.102497743	-0.276833182	0.232660598	-0.178695094	0.099378435	0.659783395	1.292843971	0.112683034	-0.123131305	0.235489365	-0.13043653	0.110764729	0.719264288
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	NVR	23.86517	41.34846	627	780.5283155	60	60	60	1.33E-05	2.59E-06	-15302223.02	-15302232.22	-15302223.28	-15302232.48	1	-0.188540756	-0.540026579	-1.444832407	-0.245896595	0.11412002	0.041636526	0.242891068	-0.121445062	0.10801017	0.153112522	-0.194919121	0.110326472	-0.276833182	0.232660598	-0.178695094	0.099378435	0.025819279	0.940341723	0.12013804	-0.123131305	0.235489365	-0.13043653	0.110764729	0.065013195
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	NVR	23.86517	41.34846	627	777.567645	60	60	60	1.21E-05	1.46E-06	-13964582.16	-13964591.36	-13964565.63	-13964574.83	1	0.120596167	-0.252167073	-1.429095493	-0.515807616	0.110764242	0.041636526	0.242891068	-0.121445062	0.10801017	0.732160466	-0.461402119	0.107071669	-0.276833182	0.232660598	-0.178695094	0.099378435	0.580161783	0.400549135	0.117004469	-0.123131305	0.235489365	-0.13043653	0.110764729	0.620542698
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	NVR	23.86517	41.34846	627	795.9702168	60	60	60	0.000113882	3.85E-06	-13895924.33	-13895933.53	-13895938.16	-13895947.36	1	1.295142181	0.904944268	0.513002703	-0.826509415	0.104603435	0.041636526	0.242891068	-0.121445062	0.10801017	2.217408279	-0.81379422	0.101050847	-0.276833182	0.232660598	-0.178695094	0.099378435	2.089665225	0.823476381	0.11129827	-0.123131305	0.235489365	-0.13043653	0.110764729	2.139713648
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	NVR	23.86517	41.34846	627	724.8269353	60	60	60	3.08E-05	7.73E-06	-3293591.25	-3293600.452	-3293591.77	-3293600.972	1	-0.820142094	-1.101935558	-1.423625357	-0.273046508	0.11201441	0.041636526	0.242891068	-0.121445062	0.10801017	-0.451338903	-0.229920928	0.108296396	-0.276833182	0.232660598	-0.178695094	0.099378435	-0.501087893	1.498907075	0.118139703	-0.123131305	0.235489365	-0.13043653	0.110764729	-0.472345107
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	NVR	23.86517	41.34846	627	669.3097665	60	60	60	1.61E-05	1.13E-06	-1277461.5	-1277470.702	-1277459.4	-1277468.602	1	-1.602557942	-1.742478963	-2.338740416	-0.868885145	0.104558228	0.041636526	0.242891068	-0.121445062	0.10801017	-0.637916114	-0.718689592	0.101010256	-0.276833182	0.232660598	-0.178695094	0.099378435	-0.652862634	0.762958612	0.111240824	-0.123131305	0.235489365	-0.13043653	0.110764729	-0.651511702
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	NVR	23.86517	41.34846	627	668.9520269	60	60	60	1.40E-05	2.13E-06	-1264222.08	-1264231.282	-1264199.72	-1264208.922	1	-1.924325613	-2.086591347	-2.562165034	-0.610439738	0.103953817	0.041636526	0.242891068	-0.121445062	0.10801017	-1.218129192	-0.500548741	0.100412146	-0.276833182	0.232660598	-0.178695094	0.099378435	-1.215115869	1.103181701	0.110680821	-0.123131305	0.235489365	-0.13043653	0.110764729	-1.215159409
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HT	NYDR	20.6983	38.7135	14	623.6544888	60	60	60	5.16E-05	2.67E-06	-17139520.96	-17139530.16	-17139550.6	-17139559.8	1	-0.105545726	-0.310089134	-1.083651585	-0.225334057	0.110173683	0.775254566	0.201170528	-0.121445062	0.10801017	-0.518073025	-0.112820926	0.106491447	0.438221931	0.192251576	-0.178695094	0.099378435	-0.541396583	1.008544521	0.116456224	0.762526213	0.194810091	-0.13043653	0.110764729	-0.527666299
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HT	NYDR	20.6983	38.7135	14	651.7469809	60	60	60	0.000357132	3.81E-05	-15316220.53	-15316229.73	-15316245.09	-15316254.29	1	-0.116339548	-0.591541569	0.009598837	-0.930147423	0.106111378	0.775254566	0.201170528	-0.121445062	0.10801017	0.175946519	-1.180843283	0.102497743	0.438221931	0.192251576	-0.178695094	0.099378435	0.245173338	1.292843971	0.112683034	0.762526213	0.194810091	-0.13043653	0.110764729	0.281284674
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HT	NYDR	20.6983	38.7135	14	641.1538413	60	60	60	6.26E-05	3.11E-06	-15313655.11	-15313664.31	-15313702.21	-15313711.41	1	0.462918656	0.213791702	-0.682395287	-0.494701994	0.146451416	0.775254566	0.201170528	-0.121445062	0.10801017	0.319759294	-0.434426957	0.141806343	0.438221931	0.192251576	-0.178695094	0.099378435	0.304090284	0.550454075	0.151027598	0.762526213	0.194810091	-0.13043653	0.110764729	0.331680445
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HT	NYDR	20.6983	38.7135	14	646.6539631	60	60	60	6.39E-05	4.96E-06	-15302239.46	-15302248.66	-15302214.37	-15302223.57	1	0.319404849	0.073887961	-0.68533626	-0.245896595	0.11412002	0.775254566	0.201170528	-0.121445062	0.10801017	-0.072559912	-0.194919121	0.110326472	0.438221931	0.192251576	-0.178695094	0.099378435	-0.075321293	0.940341723	0.12013804	0.762526213	0.194810091	-0.13043653	0.110764729	-0.061148176
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HT	NYDR	20.6983	38.7135	14	647.4359909	60	60	60	3.78E-05	3.68E-06	-13964581.85	-13964591.05	-13964611.85	-13964621.05	1	0.232015099	-0.041823981	-1.070732116	-0.515807616	0.110764242	0.775254566	0.201170528	-0.121445062	0.10801017	0.109961359	-0.461402119	0.107071669	0.438221931	0.192251576	-0.178695094	0.099378435	0.075449763	0.400549135	0.117004469	0.762526213	0.194810091	-0.13043653	0.110764729	0.093248556
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HT	NYDR	20.6983	38.7135	14	657.1501115	60	60	60	2.66E-05	1.32E-06	-13937633.16	-13937642.36	-13937626.35	-13937635.55	1	0.183997359	-0.120780824	-1.283373826	-0.655706001	0.140087429	0.775254566	0.201170528	-0.121445062	0.10801017	0.201842004	-0.592341311	0.135626449	0.438221931	0.192251576	-0.178695094	0.099378435	0.127432112	0.119249391	0.14483218	0.762526213	0.194810091	-0.13043653	0.110764729	0.16190659
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HT	NYDR	20.6983	38.7135	14	655.6228039	60	60	60	9.59E-05	8.38E-06	-13895958.58	-13895967.78	-13895956.01	-13895965.21	1	0.019352626	-0.26213839	-0.51315643	-0.826509415	0.104603435	0.775254566	0.201170528	-0.121445062	0.10801017	0.208000685	-0.81379422	0.101050847	0.438221931	0.192251576	-0.178695094	0.099378435	0.207527454	0.823476381	0.11129827	0.762526213	0.194810091	-0.13043653	0.110764729	0.227896996
316	2020/6/19T7:43:22.0	25.5606	34.3295	8	4.6	HT	NYDR	20.6983	38.7135	14	652.7692236	60	60	60	2.74E-05	2.05E-06	-11187486.4	-11187495.6	-11187498.89	-11187508.09	1	-0.041951879	-0.325375393	-1.350922357	-0.098974396	0.138576471	0.775254566	0.201170528	-0.121445062	0.10801017	-0.580838839	-0.085283974	0.13413432	0.438221931	0.192251576	-0.178695094	0.099378435	-0.584219795	0.783643284	0.143382198	0.762526213	0.194810091	-0.13043653	0.110764729	-0.570035834
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HT	NYDR	20.6983	38.7135	14	603.3947436	60	60	60	5.81E-05	4.08E-06	-1277462.345	-1277471.547	-1277471.555	-1277480.757	1	-0.783025965	-0.950557601	-1.354870279	-0.868885145	0.104558228	0.775254566	0.201170528	-0.121445062	0.10801017	-0.552002176	-0.718689592	0.101010256	0.438221931	0.192251576	-0.178695094	0.099378435	-0.575996384	0.762958612	0.111240824	0.762526213	0.194810091	-0.13043653	0.110764729	-0.553299083
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	ORTH	20.696265	37.851123	450	587.8374249	60	60	60	0.000537859	2.15E-05	-15316241.41	-15316250.61	-15316248.77	-15316257.97	1	-0.409659877	-0.66064544	-0.33146497	-0.930147423	0.106111378	0.772179697	0.220756998	-0.121445062	0.10801017	-0.114298941	-1.180843283	0.102497743	0.627262069	0.211197166	-0.178695094	0.099378435	-0.012970671	1.292843971	0.112683034	0.695780989	0.214171633	-0.13043653	0.110764729	0.006966091
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HL	ORTH	20.696265	37.851123	450	582.52297	60	60	60	8.82E-05	4.75E-06	-15302251.81	-15302261.01	-15302251.74	-15302260.94	1	-0.092942948	-0.085821422	-1.117419362	-0.245896595	0.11412002	0.772179697	0.220756998	-0.121445062	0.10801017	-0.48183284	-0.194919121	0.110326472	0.627262069	0.211197166	-0.178695094	0.099378435	-0.424070814	0.940341723	0.12013804	0.695780989	0.214171633	-0.13043653	0.110764729	-0.426486053
184	2020/5/16T2:30:28.1	25.719	34.3469	8	4	HL	ORTH	20.696265	37.851123	450	596.3448148	60	60	60	3.22E-05	1.36E-06	-14143886.62	-14143895.82	-14143893.27	-14143902.47	1	0.751686736	0.627228817	-1.55255632	-0.030194475	0.132544136	0.772179697	0.220756998	-0.121445062	0.10801017	0.147094724	-0.03559069	0.128296532	0.627262069	0.211197166	-0.178695094	0.099378435	0.129650993	-0.033928878	0.137582008	0.695780989	0.214171633	-0.13043653	0.110764729	0.11264759
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	ORTH	20.696265	37.851123	450	584.1484256	60	60	60	4.58E-05	1.97E-06	-13964594.08	-13964603.28	-13964617.52	-13964626.72	1	-0.303208316	-0.325801448	-1.626633069	-0.515807616	0.110764242	0.772179697	0.220756998	-0.121445062	0.10801017	-0.422187187	-0.461402119	0.107071669	0.627262069	0.211197166	-0.178695094	0.099378435	-0.397567842	0.400549135	0.117004469	0.695780989	0.214171633	-0.13043653	0.110764729	-0.395907172
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	ORTH	20.696265	37.851123	450	589.7031803	60	60	60	0.00016695	8.24E-06	-13895958.84	-13895968.04	-13895958.92	-13895968.12	1	-0.169871931	-0.200817217	-0.725460454	-0.826509415	0.104603435	0.772179697	0.220756998	-0.121445062	0.10801017	0.021850997	-0.81379422	0.101050847	0.627262069	0.211197166	-0.178695094	0.099378435	0.079808489	0.823476381	0.11129827	0.695780989	0.214171633	-0.13043653	0.110764729	0.082338197
317	2020/6/19T20:34:11.9	25.5322	34.5557	30	4.4	HL	ORTH	20.696265	37.851123	450	568.8646436	60	60	60	0.00014397	2.31E-06	-11141280.96	-11141290.16	-11141280.98	-11141290.18	1	1.129914825	1.106582283	-0.486180504	-0.16009215	0.147186193	0.772179697	0.220756998	-0.121445062	0.10801017	0.655220488	-0.097269299	0.142537541	0.627262069	0.211197166	-0.178695094	0.099378435	0.670683068	0.488463149	0.151742973	0.695780989	0.214171633	-0.13043653	0.110764729	0.656631378
318	2020/6/19T21:17:15.2	25.5542	34.5483	15	4.5	HL	ORTH	20.696265	37.851123	450	570.3154704	60	60	60	7.21E-05	1.60E-06	-11138661.19	-11138670.39	-11138695.05	-11138704.25	1	0.236838706	0.224493484	-1.224421395	-0.398291969	0.154560632	0.772179697	0.220756998	-0.121445062	0.10801017	0.000344188	-0.313895484	0.1497064	0.627262069	0.211197166	-0.178695094	0.099378435	0.005220454	0.405278012	0.158960249	0.695780989	0.214171633	-0.13043653	0.110764729	0.001575625
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HT	OUR	23.9791	40.3325	117	600.2120556	60	60	60	4.37E-05	1.43E-06	-17139521.27	-17139530.47	-17139529.99	-17139539.19	1	-0.559575844	-0.65376869	-1.67470011	-0.225334057	0.110173683	-0.248290206	0.300480412	-0.121445062	0.10801017	0.051441628	-0.112820926	0.106491447	-0.441019528	0.287786712	-0.178695094	0.099378435	-0.005834681	1.008544521	0.116456224	-0.352985015	0.291172784	-0.13043653	0.110764729	-0.003203596
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HT	OUR	23.9791	40.3325	117	671.7204956	60	60	60	0.000105297	2.63E-05	-15316209.96	-15316219.16	-15316223.26	-15316232.46	1	-1.232961227	-1.666801095	-1.286105635	-0.930147423	0.106111378	-0.248290206	0.300480412	-0.121445062	0.10801017	0.082869611	-1.180843283	0.102497743	-0.441019528	0.287786712	-0.178695094	0.099378435	0.04915527	1.292843971	0.112683034	-0.352985015	0.291172784	-0.13043653	0.110764729	0.10109143
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HT	OUR	23.9791	40.3325	117	668.3292481	60	60	60	2.12E-05	2.09E-06	-15302236.65	-15302245.85	-15302260.16	-15302269.36	1	-0.654258798	-0.869698385	-1.848206837	-0.245896595	0.11412002	-0.248290206	0.300480412	-0.121445062	0.10801017	-0.022678788	-0.194919121	0.110326472	-0.441019528	0.287786712	-0.178695094	0.099378435	-0.139666181	0.940341723	0.12013804	-0.352985015	0.291172784	-0.13043653	0.110764729	-0.108507525
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HT	OUR	23.9791	40.3325	117	612.5241538	60	60	60	0.000138765	8.08E-06	-3293598.2	-3293607.402	-3293623.92	-3293633.122	1	-0.249846671	-0.414870632	-0.807879422	-0.273046508	0.11201441	-0.248290206	0.300480412	-0.121445062	0.10801017	0.408883252	-0.229920928	0.108296396	-0.441019528	0.287786712	-0.178695094	0.099378435	0.350163379	1.498907075	0.118139703	-0.352985015	0.291172784	-0.13043653	0.110764729	0.373254538
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HT	OUR	23.9791	40.3325	117	559.9381108	60	60	60	6.03E-05	2.89E-06	-1264218.25	-1264227.452	-1264210.91	-1264220.112	1	-1.395312665	-1.44887711	-1.991165646	-0.610439738	0.103953817	-0.248290206	0.300480412	-0.121445062	0.10801017	-0.399189511	-0.500548741	0.100412146	-0.441019528	0.287786712	-0.178695094	0.099378435	-0.413215286	1.103181701	0.110680821	-0.352985015	0.291172784	-0.13043653	0.110764729	-0.414306311
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HT	PAIG	23.6768	39.9363	217	636.0533743	60	60	60	0.000115361	4.04E-05	-15316215.54	-15316224.74	-15316231.78	-15316240.98	1	-1.480054579	-1.837457302	-1.479061639	-0.930147423	0.106111378	-0.432791287	0.463337763	-0.121445062	0.10801017	0.020277341	-1.180843283	0.102497743	-0.549162053	0.439628845	-0.178695094	0.099378435	-0.013358412	1.292843971	0.112683034	-0.472122976	0.445221199	-0.13043653	0.110764729	0.027273387
